sale_id,sale_date,customer_id,customer_gender,customer_loyalty_member_status,product_id,product_brand,product_name,product_category,store_city,store_country,sale_quantity,product_unit_price,sale_revenue,sale_cost,sale_profit
1336,2023-01-02,12099,Female,1,17,Hershey,"Hershey White Chocolate 50% (120g)",White,Lyon,France,3,9.06,20.01,11.43,8.58
852,2023-01-02,26224,Male,1,148,Hershey,"Hershey White Chocolate 50% (200g)",White,Toronto,Canada,3,8.99,26.67,18.19,8.48
1097,2023-01-02,21802,Female,1,79,Hershey,"Hershey White Chocolate 80% (50g)",White,Montreal,Canada,5,9.06,55.35,32.25,23.10
1098,2023-01-02,33808,Female,1,79,Hershey,"Hershey White Chocolate 80% (50g)",White,Lyon,France,5,9.06,31.02,18.76,12.27
1096,2023-01-02,35541,Male,1,79,Hershey,"Hershey White Chocolate 80% (50g)",White,Buffalo,USA,5,9.06,47.88,25.45,22.43
1095,2023-01-02,27072,Female,1,79,Hershey,"Hershey White Chocolate 80% (50g)",White,"Long Island",USA,4,9.06,20.77,11.08,9.69
1276,2023-01-02,12250,Female,1,33,Hershey,"Hershey White Chocolate 90% (120g)",White,Toronto,Canada,3,8.92,9.51,5.74,3.77
1275,2023-01-02,37787,Male,1,33,Hershey,"Hershey White Chocolate 90% (120g)",White,Montreal,Canada,1,8.92,12.53,7.68,4.85
1280,2023-01-02,17903,Male,1,33,Hershey,"Hershey White Chocolate 90% (120g)",White,Toronto,Canada,1,8.92,13.66,9.23,4.43
1277,2023-01-02,3585,Male,1,33,Hershey,"Hershey White Chocolate 90% (120g)",White,Manchester,UK,1,8.92,11.03,5.87,5.16
1278,2023-01-02,26561,Male,1,33,Hershey,"Hershey White Chocolate 90% (120g)",White,"New York",USA,4,8.92,18.04,12.18,5.86
1196,2023-01-02,37627,Female,1,56,Lindt,"Lindt Dark Chocolate 50% (120g)",Dark,Sydney,Australia,5,8.96,61.84,37.48,24.35
1297,2023-01-02,682,Male,1,28,Lindt,"Lindt Dark Chocolate 50% (200g)",Dark,Lyon,France,3,9.15,28.92,19.99,8.93
1296,2023-01-02,28146,Female,1,28,Lindt,"Lindt Dark Chocolate 50% (200g)",Dark,Buffalo,USA,4,9.15,42.88,28.71,14.17
1269,2023-01-02,47290,Male,1,36,Lindt,"Lindt Dark Chocolate 50% (50g)",Dark,Buffalo,USA,2,8.98,28.38,18.40,9.98
1005,2023-01-02,3330,Male,1,108,Lindt,"Lindt Dark Chocolate 60% (100g)",Dark,Vancouver,Canada,4,9.09,18.12,10.59,7.53
1008,2023-01-02,43871,Female,1,108,Lindt,"Lindt Dark Chocolate 60% (100g)",Dark,Toronto,Canada,3,9.09,10.15,5.32,4.83
1003,2023-01-02,44310,Female,1,108,Lindt,"Lindt Dark Chocolate 60% (100g)",Dark,Marseille,France,4,9.09,27.58,16.91,10.68
1007,2023-01-02,18316,Male,1,108,Lindt,"Lindt Dark Chocolate 60% (100g)",Dark,Manchester,UK,4,9.09,37.95,26.56,11.39
762,2023-01-02,29430,Male,1,173,Lindt,"Lindt Dark Chocolate 60% (50g)",Dark,Lyon,France,4,8.93,57.08,34.55,22.53
905,2023-01-02,14045,Female,1,132,Lindt,"Lindt Dark Chocolate 70% (50g)",Dark,Sydney,Australia,2,9.07,16.40,10.52,5.88
906,2023-01-02,21876,Male,1,132,Lindt,"Lindt Dark Chocolate 70% (50g)",Dark,Vancouver,Canada,2,9.07,22.71,14.06,8.65
904,2023-01-02,18095,Female,1,132,Lindt,"Lindt Dark Chocolate 70% (50g)",Dark,Vancouver,Canada,2,9.07,28.40,19.37,9.03
793,2023-01-02,5347,Female,1,164,Lindt,"Lindt Dark Chocolate 80% (100g)",Dark,Berlin,Germany,4,9.08,16.60,8.50,8.10
796,2023-01-02,37017,Female,1,164,Lindt,"Lindt Dark Chocolate 80% (100g)",Dark,Munich,Germany,3,9.08,23.40,15.32,8.08
797,2023-01-02,8222,Female,1,164,Lindt,"Lindt Dark Chocolate 80% (100g)",Dark,"Long Island",USA,4,9.08,58.96,31.36,27.60
794,2023-01-02,27424,Female,1,164,Lindt,"Lindt Dark Chocolate 80% (100g)",Dark,Buffalo,USA,4,9.08,22.12,15.38,6.74
795,2023-01-02,3144,Female,1,164,Lindt,"Lindt Dark Chocolate 80% (100g)",Dark,"Long Island",USA,2,9.08,9.80,5.50,4.30
877,2023-01-02,43657,Female,1,140,Lindt,"Lindt Dark Chocolate 80% (120g)",Dark,Marseille,France,5,9.06,36.72,20.53,16.19
761,2023-01-02,31713,Male,1,174,Lindt,"Lindt Dark Chocolate 90% (100g)",Dark,Berlin,Germany,3,9.13,16.85,9.55,7.30
759,2023-01-02,26372,Male,1,174,Lindt,"Lindt Dark Chocolate 90% (100g)",Dark,Manchester,UK,2,9.13,6.10,4.14,1.96
760,2023-01-02,12438,Male,1,174,Lindt,"Lindt Dark Chocolate 90% (100g)",Dark,London,UK,1,9.13,3.42,2.36,1.07
1013,2023-01-02,49798,Male,1,106,Lindt,"Lindt Milk Chocolate 50% (50g)",Milk,Berlin,Germany,2,9.09,14.46,7.51,6.95
1012,2023-01-02,18584,Male,1,106,Lindt,"Lindt Milk Chocolate 50% (50g)",Milk,"Long Island",USA,5,9.09,19.65,12.23,7.42
1292,2023-01-02,6113,Male,1,29,Lindt,"Lindt Milk Chocolate 60% (100g) [ID:29]",Milk,Paris,France,2,8.91,26.86,15.82,11.04
1293,2023-01-02,18549,Male,1,29,Lindt,"Lindt Milk Chocolate 60% (100g) [ID:29]",Milk,Berlin,Germany,4,8.91,37.50,25.17,12.33
1295,2023-01-02,26714,Female,1,29,Lindt,"Lindt Milk Chocolate 60% (100g) [ID:29]",Milk,Munich,Germany,2,8.91,18.46,11.85,6.61
1199,2023-01-02,43606,Male,1,55,Lindt,"Lindt Milk Chocolate 60% (100g) [ID:55]",Milk,Berlin,Germany,3,8.95,23.37,15.89,7.48
778,2023-01-02,32830,Male,1,169,Lindt,"Lindt Milk Chocolate 60% (80g)",Milk,Melbourne,Australia,4,9.11,37.84,24.00,13.84
776,2023-01-02,19630,Female,1,169,Lindt,"Lindt Milk Chocolate 60% (80g)",Milk,Munich,Germany,3,9.11,13.50,9.30,4.20
840,2023-01-02,39595,Male,1,152,Lindt,"Lindt Milk Chocolate 70% (200g) [ID:152]",Milk,Sydney,Australia,1,9.02,9.56,5.95,3.61
838,2023-01-02,25823,Female,1,152,Lindt,"Lindt Milk Chocolate 70% (200g) [ID:152]",Milk,Paris,France,5,9.02,48.45,27.86,20.59
711,2023-01-02,21286,Female,1,190,Lindt,"Lindt Milk Chocolate 70% (200g) [ID:190]",Milk,Sydney,Australia,1,9.05,6.64,4.47,2.17
1211,2023-01-02,47496,Female,1,51,Lindt,"Lindt Milk Chocolate 80% (200g)",Milk,Toronto,Canada,3,8.96,41.43,22.36,19.07
1210,2023-01-02,23310,Female,1,51,Lindt,"Lindt Milk Chocolate 80% (200g)",Milk,Berlin,Germany,1,8.96,7.55,3.98,3.57
1209,2023-01-02,33910,Male,1,51,Lindt,"Lindt Milk Chocolate 80% (200g)",Milk,"Long Island",USA,2,8.96,13.07,6.97,6.10
849,2023-01-02,47581,Male,1,149,Lindt,"Lindt Milk Chocolate 80% (80g)",Milk,Berlin,Germany,5,8.97,34.35,23.47,10.88
848,2023-01-02,42663,Female,1,149,Lindt,"Lindt Milk Chocolate 80% (80g)",Milk,Munich,Germany,1,8.97,7.80,4.85,2.95
846,2023-01-02,43658,Male,1,149,Lindt,"Lindt Milk Chocolate 80% (80g)",Milk,Manchester,UK,5,8.97,31.75,19.28,12.46
903,2023-01-02,8761,Female,1,133,Lindt,"Lindt Milk Chocolate 90% (100g)",Milk,Marseille,France,4,9.07,18.94,11.50,7.44
872,2023-01-02,35843,Male,1,142,Lindt,"Lindt Praline Chocolate 70% (200g)",Praline,Lyon,France,3,9.07,35.50,22.46,13.04
871,2023-01-02,23716,Female,1,142,Lindt,"Lindt Praline Chocolate 70% (200g)",Praline,"New York",USA,3,9.07,23.49,15.66,7.83
1162,2023-01-02,38360,Male,1,63,Lindt,"Lindt Praline Chocolate 90% (100g)",Praline,Paris,France,2,8.99,22.98,13.64,9.34
1310,2023-01-02,20080,Female,1,25,Lindt,"Lindt Praline Chocolate 90% (120g) [ID:25]",Praline,Berlin,Germany,5,9.02,49.52,28.35,21.17
1309,2023-01-02,1911,Female,1,25,Lindt,"Lindt Praline Chocolate 90% (120g) [ID:25]",Praline,London,UK,5,9.02,44.24,28.66,15.58
1291,2023-01-02,5273,Male,1,30,Lindt,"Lindt Praline Chocolate 90% (120g) [ID:30]",Praline,Brisbane,Australia,3,8.99,14.28,7.44,6.84
1171,2023-01-02,12508,Male,1,61,Lindt,"Lindt Truffle Chocolate 50% (200g)",Truffle,Montreal,Canada,1,9.04,3.31,2.17,1.14
1172,2023-01-02,19371,Male,1,61,Lindt,"Lindt Truffle Chocolate 50% (200g)",Truffle,Buffalo,USA,3,9.04,41.01,22.95,18.06
1055,2023-01-02,30213,Female,1,92,Lindt,"Lindt Truffle Chocolate 60% (50g)",Truffle,Marseille,France,3,8.94,23.18,13.59,9.60
937,2023-01-02,2606,Male,1,124,Lindt,"Lindt Truffle Chocolate 80% (100g)",Truffle,Marseille,France,4,8.90,37.48,24.55,12.93
939,2023-01-02,30219,Female,1,124,Lindt,"Lindt Truffle Chocolate 80% (100g)",Truffle,"New York",USA,1,8.90,3.43,1.89,1.54
1186,2023-01-02,37611,Female,1,58,Lindt,"Lindt Truffle Chocolate 80% (120g)",Truffle,Melbourne,Australia,4,8.98,30.91,16.57,14.34
1185,2023-01-02,36449,Male,1,58,Lindt,"Lindt Truffle Chocolate 80% (120g)",Truffle,Sydney,Australia,4,8.98,51.28,30.27,21.01
766,2023-01-02,11428,Male,1,172,Lindt,"Lindt Truffle Chocolate 80% (200g)",Truffle,Montreal,Canada,5,8.88,44.85,25.21,19.64
1244,2023-01-02,12391,Male,1,43,Lindt,"Lindt Truffle Chocolate 90% (200g)",Truffle,Brisbane,Australia,1,8.99,10.79,5.87,4.91
1247,2023-01-02,42683,Female,1,43,Lindt,"Lindt Truffle Chocolate 90% (200g)",Truffle,Montreal,Canada,5,8.99,55.17,38.08,17.09
1246,2023-01-02,17927,Female,1,43,Lindt,"Lindt Truffle Chocolate 90% (200g)",Truffle,Manchester,UK,4,8.99,19.56,10.39,9.17
1245,2023-01-02,7865,Female,1,43,Lindt,"Lindt Truffle Chocolate 90% (200g)",Truffle,Buffalo,USA,4,8.99,21.36,11.91,9.45
757,2023-01-02,18751,Male,1,176,Lindt,"Lindt Truffle Chocolate 90% (50g)",Truffle,Manchester,UK,3,8.91,23.43,12.00,11.44
755,2023-01-02,11121,Female,1,176,Lindt,"Lindt Truffle Chocolate 90% (50g)",Truffle,"Long Island",USA,4,8.91,30.82,16.73,14.08
801,2023-01-02,21675,Male,1,163,Lindt,"Lindt White Chocolate 70% (200g)",White,Toronto,Canada,4,8.93,56.28,28.22,28.06
804,2023-01-02,31174,Female,1,163,Lindt,"Lindt White Chocolate 70% (200g)",White,Paris,France,2,8.93,6.17,3.71,2.46
800,2023-01-02,48888,Male,1,163,Lindt,"Lindt White Chocolate 70% (200g)",White,Marseille,France,2,8.93,18.70,9.74,8.96
799,2023-01-02,36706,Female,1,163,Lindt,"Lindt White Chocolate 70% (200g)",White,London,UK,5,8.93,22.04,13.43,8.61
802,2023-01-02,19442,Female,1,163,Lindt,"Lindt White Chocolate 70% (200g)",White,Manchester,UK,4,8.93,20.47,11.74,8.73
1041,2023-01-02,13992,Female,1,99,Lindt,"Lindt White Chocolate 80% (120g)",White,Vancouver,Canada,1,9.00,13.92,8.85,5.07
1066,2023-01-02,37729,Female,1,88,Lindt,"Lindt White Chocolate 90% (100g)",White,Brisbane,Australia,2,9.05,23.66,11.91,11.75
1065,2023-01-02,29538,Female,1,88,Lindt,"Lindt White Chocolate 90% (100g)",White,Toronto,Canada,1,9.05,5.25,2.90,2.35
968,2023-01-02,37207,Female,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,Brisbane,Australia,5,9.04,43.20,26.02,17.18
966,2023-01-02,16937,Male,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,Sydney,Australia,3,9.04,17.07,11.35,5.72
963,2023-01-02,17068,Male,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,Vancouver,Canada,1,9.04,2.93,1.92,1.00
967,2023-01-02,40043,Male,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,Marseille,France,5,9.04,63.45,31.82,31.63
962,2023-01-02,11934,Male,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,Paris,France,4,9.04,44.45,31.09,13.36
964,2023-01-02,18050,Male,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,London,UK,1,9.04,2.80,1.50,1.30
969,2023-01-02,2248,Female,1,117,Mars,"Mars Dark Chocolate 50% (50g) [ID:117]",Dark,"Long Island",USA,2,9.04,19.86,9.98,9.88
768,2023-01-02,32454,Female,1,171,Mars,"Mars Dark Chocolate 50% (50g) [ID:171]",Dark,Berlin,Germany,3,8.90,9.21,4.95,4.25
853,2023-01-02,30860,Female,1,147,Mars,"Mars Dark Chocolate 60% (120g)",Dark,Manchester,UK,1,9.13,12.31,8.20,4.11
1329,2023-01-02,37279,Male,1,19,Mars,"Mars Dark Chocolate 70% (50g)",Dark,Paris,France,3,9.13,17.73,10.94,6.79
826,2023-01-02,10388,Female,1,155,Mars,"Mars Dark Chocolate 80% (50g)",Dark,Melbourne,Australia,3,9.01,36.81,20.16,16.65
1340,2023-01-02,19759,Male,1,16,Mars,"Mars Dark Chocolate 90% (50g)",Dark,"New York",USA,2,8.89,15.42,10.49,4.93
873,2023-01-02,36184,Female,1,141,Mars,"Mars Dark Chocolate 90% (80g)",Dark,Manchester,UK,5,9.07,37.25,18.80,18.45
874,2023-01-02,43958,Male,1,141,Mars,"Mars Dark Chocolate 90% (80g)",Dark,Manchester,UK,2,9.07,18.90,9.57,9.33
875,2023-01-02,49839,Female,1,141,Mars,"Mars Dark Chocolate 90% (80g)",Dark,"Long Island",USA,3,9.07,31.26,20.36,10.90
1381,2023-01-02,44802,Male,1,4,Mars,"Mars Milk Chocolate 50% (80g) [ID:4]",Milk,Buffalo,USA,3,9.03,38.43,23.34,15.09
1120,2023-01-02,40604,Male,1,73,Mars,"Mars Milk Chocolate 50% (80g) [ID:73]",Milk,Sydney,Australia,5,9.09,61.00,42.01,18.99
